ID,ref_pm2_5
ID_3ZYFJCRS,67.87346919400284
ID_40KE3QNQ,13.745141751840425
ID_40NVUXLN,13.658917860418605
ID_41DS3AHF,87.80888815910248
ID_41FEHYDD,46.052001256961006
ID_42DOVUA0,39.16153423943504
ID_42F9X5HR,80.09446534131874
ID_434XCEX8,18.724660686037858
ID_440HD3FF,36.80961361434135
ID_44L6TJ5D,19.11363206765
ID_455UDMYF,84.29973722886882
ID_45C5OX5B,87.9930039811506
ID_45HE6HT1,43.28597109616867
ID_45O7C5QA,57.47168279471805
ID_4630L9TB,44.091618946591076
ID_4653O2U0,123.45968020470747
ID_477ZERKY,73.03475053127325
ID_47WJUHMF,67.08406906652681
ID_489FB2X8,49.54162471026009
ID_48GV1ZXC,40.700302096002446
ID_490IIXDG,35.66733197605677
ID_49Q3NGWH,73.46763989577559
ID_49UH8X66,17.19625942010073
ID_4A1P54Y2,35.03443806880392
ID_4AYH7JWC,119.23299830610085
ID_4BQOB2DS,45.57826882828923
ID_4C10BMQB,26.26185008578172
ID_4CVU44EG,16.720325231848992
ID_4DGFEQXC,38.53229038807649
ID_4DO5D454,122.93123722208465
ID_4DQJTWOJ,32.61178248735582
ID_4ECTK7A9,13.781425902768827
ID_4EJHOWI4,58.16629911776466
ID_4ELAOQLS,16.76724700148666
ID_4F04YEKE,67.9518202607045
ID_4F4FAJ9N,62.85413623435468
ID_4GH72NIN,40.38370483512461
ID_4H2HMSOO,66.81998921831249
ID_4I2Z24XV,43.88426653209224
ID_4IJRDQ8K,39.66203303089141
ID_4IT82JJU,21.257168145017186
ID_4IYK0UMZ,50.24505833613436
ID_4J6BXIZV,76.43853080315401
ID_4JGS98PL,14.585527105487134
ID_4K5ZD1NP,32.96089525293126
ID_4KFUVRF3,100.2516121617754
ID_4KSH57NB,62.87008745916183
ID_4LUSXK0I,33.95361004262395
ID_4LZ15HIW,64.19146105557587
ID_4MCZZMQF,53.16571955546824
ID_4MFEGSBQ,46.92269640044995
ID_4NSA4VJY,36.47750262549148
ID_4OCPO0HQ,29.98494828443707
ID_4OMTG07M,-5.615573879355839
ID_4OS9WVF8,52.97225793867037
ID_4QCKU9RT,62.88345943832179
ID_4R3KN2LJ,29.040809666791734
ID_4RSBY27D,13.908182723589382
ID_4S8DBR32,29.9661918282613
ID_4SUYI847,28.932647708369732
ID_4T3IYORE,102.60937034118766
ID_4TCWGEE0,38.15837696491463
ID_4TTJ0K25,34.38207027189971
ID_4UC2JGOB,51.865077559273736
ID_4V42UD68,37.379900590456174
ID_4VIH2PPZ,46.54545932032643
ID_4VNKSU6Y,71.47416335030917
ID_4VXEG44D,97.34891910264301
ID_4WTUYM5O,61.317009823050775
ID_4X7NHPPR,49.06145621100341
ID_4X8LPU71,19.930843000863547
ID_4XDDT7QD,38.000868839146946
ID_4XQN8YIC,21.947157260644307
ID_4YVP1ETV,56.803166767719205
ID_4YZG3B8N,83.07636630595373
ID_4ZHISJPJ,43.93700336401891
ID_4ZT39VDM,47.06023739398245
ID_4ZZCLWM8,135.14493802809153
ID_510A6NIP,110.29922756444931
ID_51E7QI1F,31.794147944294927
ID_529DNAN1,34.370226018251905
ID_529GJO39,49.58464720410043
ID_52PL01BQ,95.80781769739647
ID_530RIOWP,24.68576139456879
ID_5356ITRG,47.13412604683743
ID_537JNUT2,125.87046132554138
ID_552N725O,44.03764090631754
ID_56BHLJ5J,34.23368781210806
ID_56UXT2QZ,39.39923649512097
ID_574BO8RH,55.109957924142314
ID_57CDAEBV,45.636733247611346
ID_57FFX610,185.94241986212185
ID_57XX1S09,54.40272002530487
ID_58OI8O3U,115.71729671315784
ID_598JAECU,62.08385619689682
ID_59AK1RUT,123.08397326847052
ID_59PN6C6V,21.871561302265356
ID_5AHXPG2D,23.91289948739088
ID_5B9LV1Z5,115.0386567152438
ID_5BFSE1V0,19.203269546388753
ID_5BYSD9YC,38.48844901705872
ID_5CP9DK4F,47.34200051566893
ID_5CQ42K5J,88.8573314854285
ID_5CZI4CG5,130.30430358382011
ID_5EVAPBR5,24.550711115247125
ID_5F6X52WM,28.22824266647425
ID_5FZ62LPU,33.60838822872367
ID_5G99K61B,69.319332851664
ID_5GK630Y9,49.38296297049071
ID_5HDGX1LS,37.47653899264806
ID_5HSWKB40,66.93850841746658
ID_5I3TK3Y8,55.602284686879564
ID_5IEJ8CW4,15.915112697901542
ID_5ILOA0CI,35.44154495112023
ID_5IQAEQYT,50.97548895220168
ID_5IQH17QC,29.730505868594555
ID_5ITNCWUQ,24.834800907968955
ID_5K4OADR0,25.364812377522085
ID_5K4W4QIM,43.37697510205093
ID_5KBG7IAH,14.082049197427711
ID_5KLXFEAG,24.22013471616414
ID_5KOGEUVP,12.20145157208751
ID_5LKT6EUR,32.04959844523994
ID_5M8VJU4D,57.726279262163885
ID_5MS1IX99,26.910700676111475
ID_5NNMKSUY,51.78705274313009
ID_5OEO17JF,34.90867264843726
ID_5OXPI8KY,60.50823030691565
ID_5P7P69CM,44.46449254275215
ID_5P99EC1K,96.97307311813083
ID_5PFZHUO1,-2.0124617539713254
ID_5QM93B6N,55.730276129974506
ID_5QY4C1U6,33.68289225567618
ID_5RJ2HJGL,36.85949044736786
ID_5SOKIM2F,21.400894283534697
ID_5SUBHAWO,16.575449029727487
ID_5SV7J7QU,139.52871346045174
ID_5SXJTX3A,53.690250097411955
ID_5TFAJIUE,44.61378717118451
ID_5TW534AJ,26.65810659848798
ID_5UPK756S,28.598895480188318
ID_5UZSQSV6,77.11011532330832
ID_5V6L01HO,29.45777225870801
ID_5VF8CXOY,33.548355944266916
ID_5VOVBK7F,18.46290896301958
ID_5WAMH3NR,68.82568323841005
ID_5WR6W455,23.027470260686176
ID_5XM9WVFA,55.29272809855918
ID_5YEYH8ZP,39.691329595464936
ID_5YPRX0TJ,51.50594927101207
ID_5ZL2XCEI,35.66857835817524
ID_5ZVD0RSM,70.47715397303472
ID_60QTOZGE,30.07982431745186
ID_60RSR86V,46.58296205317899
ID_6175TYV5,24.352105222825934
ID_633EJPUE,138.56596501278142
ID_6393H96W,47.90533901584197
ID_63S90YVY,35.95738592511216
ID_64FYZQ3M,102.96260624744171
ID_66GVFV9T,38.05791344442897
ID_67OZVGTH,90.82221992954126
ID_67QHVOKN,34.46318346755778
ID_68K2RBS0,31.730011942788032
ID_68YEYXX5,137.8093478023391
ID_69K6RDQ3,32.6578727580248
ID_6A3B1Z1X,52.302571878149244
ID_6A5CZCC1,55.62153603186668
ID_6ADH3FIB,93.65411950275323
ID_6AQR1SKR,38.3633176208718
ID_6ASVTMDV,25.374496844171677
ID_6AYEMUJ1,64.17639843398392
ID_6B5385DK,100.31066554243446
ID_6BDGZFYK,47.92171504263841
ID_6D09ZX0Z,52.28745487018764
ID_6DAMDMKY,49.20351093958769
ID_6E6I7PL2,51.09514689447455
ID_6E8K15WE,56.84128755456178
ID_6EG63EZA,41.71700701669796
ID_6EH22572,80.07564928476782
ID_6ES6O65U,34.35761216132976
ID_6EW8QURF,16.270116574668002
ID_6H549JDD,36.064702996585254
ID_6I39EPJG,15.406262036614518
ID_6I3AD1MI,57.254306051019434
ID_6IP3610D,22.554212398522726
ID_6IR5WXFK,30.395099516206677
ID_6IT79OAE,32.23624666995103
ID_6J3TMOH1,17.86775816212604
ID_6K3PEW5U,25.551160056161415
ID_6KAVSF6M,29.15524631264713
ID_6KC53QO8,57.41089221898613
ID_6KFMDAIK,118.7958601124958
ID_6LHD2SCH,45.027374902037366
ID_6LNSUEI5,32.99114721184779
ID_6M7C7SLD,76.47263704418758
ID_6MJPBA95,68.19925549974599
ID_6MV6TQFD,65.48436118099396
ID_6N8HGEA7,45.61629590466009
ID_6NPURJPD,157.52068341191074
ID_6NQ5UN1G,57.09815684900467
ID_6OP1B4AA,41.90004571943771
ID_6P2D5WUU,95.70888940654196
ID_6PPBFHBN,45.38017261403277
ID_6PQVISX4,110.09562586902359
ID_6R9Y3UV6,12.128415908674837
ID_6RDSYBHA,52.12679167338325
ID_6RKRJY8B,85.15922411291788
ID_6RX5TZEO,92.11713079551504
ID_6SC8ZXD1,12.539905775475113
ID_6SLMVOSC,48.08662454090898
ID_6T1BHYWO,32.053236008290796
ID_6T1IHJW6,123.3398777932808
ID_6T49DSCX,33.6987580842167
ID_6TH5KZ1A,105.82781880025472
ID_6UDY14FE,29.929382024490305
ID_6UTPSWJP,66.02926618678518
ID_6UU3S3RF,201.97507620838243
ID_6UWWELJJ,40.08639634765526
ID_6UZHWJAV,25.60762295594241
ID_6VCXOURO,24.09539601227612
ID_6VGNFEFP,35.04671402284967
ID_6VJM0NAO,25.382010497015735
ID_6WRAL1Q8,48.43092044609715
ID_6X9K7E81,58.88222646239691
ID_6XQNVMCK,26.057756599738354
ID_6XTF9OBK,28.95007974129936
ID_6XZDATCA,203.74676891837447
ID_6YK3LMKT,26.057260441471026
ID_6ZA3A3JU,37.84437202286067
ID_6ZBVHG3K,29.884890480362508
ID_6ZL73R15,59.177858140480524
ID_70CV9ED3,54.3423198711444
ID_71GJ6AKR,46.42215344813164
ID_71WC397G,43.40221310581048
ID_71YRQNFI,29.0051764584775
ID_72H1Z13H,107.55876981795797
ID_74BCRYCM,54.646682028650304
ID_752HZAHY,32.05255659724811
ID_756ID0UT,28.783570366762344
ID_758HJ73O,24.245266462126196
ID_75ZMHS4O,17.26822197953503
ID_77AR0A0Z,19.36315642642137
ID_78GWOH69,31.76300434600821
ID_78UV9T7F,257.2093292416225
ID_78W4ND75,38.08485727983053
ID_796TAXGE,72.5666454446798
ID_79QNTYQU,71.8452438107159
ID_79Z1YMDK,36.178929414646916
ID_7AWNX35B,36.48628664639761
ID_7BPQGTS5,57.53685819302883
ID_7BPSH83C,92.57627874699455
ID_7BXHW69B,77.08827823612094
ID_7C4HMK3B,26.018077421662507
ID_7CBNSTI3,51.341738130640984
ID_7CNIS8HW,41.87237294691053
ID_7DKHDU40,35.945680446794995
ID_7DRE9OJ8,60.15822379826412
ID_7EK4LZEM,61.685155526536775
ID_7EYFX6RT,63.95203246523472
ID_7FASZWP9,53.205132449505534
ID_7FSQMVI5,117.76185102659075
ID_7GBOXWT7,53.936019319764576
ID_7GFV00GB,72.68619995780612
ID_7GRUTKIJ,40.56384532765351
ID_7HZQWXZI,10.400644613479002
ID_7IDV0CMC,44.5738013028579
ID_7IU21M60,8.915296764618766
ID_7J3C5APA,10.722368870453924
ID_7JL3KQ0V,72.32861098089032
ID_7JN9K42C,51.47181870747564
ID_7KLBB6IL,63.5066380107668
ID_7LMU3MF7,40.752319543061766
ID_7LZN1OE3,51.52603590427843
ID_7MEKC84R,62.96184187709261
ID_7O75C493,17.45055669301935
ID_7P7E82WO,92.95732074731065
ID_7P8BW7D1,157.8739554841379
ID_7RC7VFIX,63.091267726357664
ID_7SIQJWX7,56.63819611521004
ID_7UMUOLKM,16.47872413839999
ID_7UNCH7IH,27.031391394815294
ID_7V38ML27,77.73141657530414
ID_7VCMIEEA,87.8659585840572
ID_7VQL5NEY,90.24567615132298
ID_7W5MQCZQ,64.21256428144086
ID_7W5ROULD,97.52183845801147
ID_7X24FWT2,64.85017851090473
ID_7XJR8V5H,118.77557955124898
ID_7ZDM5Y7L,35.12051293108121
ID_7ZE1QQ8M,28.887490126017198
ID_7ZI2DP2G,62.9264628303874
ID_7ZNS057N,64.70810847552154
ID_7ZZEPTWN,36.37009815916209
ID_80PE1V8K,57.845381803590215
ID_80QBAO9G,38.09339844793946
ID_80UVYUAG,38.31010066205512
ID_80XJS78B,105.4784989845688
ID_8186MKOP,39.99809475003181
ID_81F9439R,49.57823849975888
ID_81WNHQZV,167.08279130218787
ID_86CYG4ST,23.017749879817906
ID_86VROQ4O,33.151191683616176
ID_86VWHAWL,39.34797532598105
ID_87FV6JOA,63.55986707365129
ID_8804P92M,43.884994790314025
ID_88ZCMBJN,135.22165297615481
ID_8AC3BT6J,45.07247733334274
ID_8AKAD0S7,68.01583379530854
ID_8ANW5D1B,20.411538108648024
ID_8AXM87PI,25.123374001175364
ID_8BDKOKQ1,39.554550696906794
ID_8C8PUSQ6,41.71556283710416
ID_8CDUMYKK,71.7322566226387
ID_8D18DIWL,63.476340211046484
ID_8D46CWAL,149.71753816472884
ID_8D5O7GPV,28.076684262423413
ID_8DBFEEPU,23.671333525823428
ID_8DGWD8B3,11.728503573367153
ID_8DQJ63Q8,103.52156788748282
ID_8E2F6LYD,63.48132996161944
ID_8E6Z6LBQ,54.576404666910335
ID_8G2MTZA0,102.6831222933296
ID_8GJ5V035,29.855477527308075
ID_8HS5TNNQ,81.72905235556617
ID_8HSAU8HH,34.34338003594944
ID_8ID54OFW,53.870850103919075
ID_8IUTLOEO,40.11776349717331
ID_8JQXQVCA,13.818860423141798
ID_8K0D5YCX,138.01135355566447
ID_8K2IXS0R,41.6959904018085
ID_8KCIWIU7,79.67426368561611
ID_8KKGEHZW,85.88301655050611
ID_8KPYZO1X,35.4746605674426
ID_8KUUBFNL,25.443226465575467
ID_8KZOLEEL,27.166550073768832
ID_8MA7F0L5,20.074944537127692
ID_8MLUEWTS,37.60758844937325
ID_8MMPKOKC,57.96617313619761
ID_8N1CC8OB,7.4298583070361985
ID_8NBGYK8C,27.769911512503793
ID_8O8O8MDK,30.05329137829112
ID_8OCCE1H6,92.77776026884445
ID_8PSM2Z66,24.153607240604664
ID_8RVH2F30,35.033786304099024
ID_8SXQBPKC,34.951683226592905
ID_8TMRPQA9,59.43679377298653
ID_8U1BKM0S,70.9448876271428
ID_8URYOXBP,28.32292824146404
ID_8UVA2J1L,42.62813995475709
ID_8VE67PZL,65.26297341910383
ID_8VMT8KM2,28.95197522462962
ID_8W25LBZR,61.91548829788317
ID_8WV75U9W,109.67155116555227
ID_8WXWY0J7,33.400037721495934
ID_8XMEHM5U,29.6176000013154
ID_8Z8A2HWI,25.420232120894237
ID_8ZGH06PN,13.40521285269058
ID_91X7ZMRL,100.12368567088407
ID_92YJ0M75,52.2063810260354
ID_930WZ4DS,33.100041161646416
ID_93A3JF3Z,28.86109477058348
ID_93G00NDF,36.688900445520126
ID_93GDMHSP,98.68944457001095
ID_943FXHXK,49.38491968358322
ID_958QN3A5,41.16456782223548
ID_95NFWN7M,65.56902630275974
ID_966U3YQ9,25.987487427263027
ID_969IHOWA,21.349579474397515
ID_972W6HDI,30.6345487548548
ID_97IPWB23,47.87949596526262
ID_97M8JWKO,25.593175385016274
ID_983HG20M,98.42903906139784
ID_988D805Z,17.717507275334896
ID_98K1AC7Q,78.24762984934047
ID_99D9BXFY,32.614974340209436
ID_9AY3WR11,37.55475856139984
ID_9B3P3M7N,25.218656038910204
ID_9B5YZC19,58.85437606070198
ID_9C681D93,48.021531208315935
ID_9C9OESHO,127.89678882120472
ID_9CJTNE9A,41.10906692669168
ID_9D3OPYIB,102.81207714575139
ID_9DSX36AE,20.83622639960622
ID_9EEGWJ9S,47.067954891925055
ID_9F34EYLC,52.534128546363995
ID_9FD1MOCL,13.267209237978768
ID_9FEDEAQ3,41.62172604029844
ID_9H4O06JF,58.873681865185375
ID_9IDXFO1P,22.445279401065072
ID_9IMAN9U7,65.14952420125772
ID_9J12CH1W,47.71424265254706
ID_9JKFYWYP,53.8895355954102
ID_9JNHGHBL,77.13944629554541
ID_9K5H4FND,40.00016093312603
ID_9KAD41AA,34.28980793344055
ID_9KG85A98,43.66449581848232
ID_9L3X3VD3,27.895540293836753
ID_9LMWIL2R,53.269557652884444
ID_9LZR6JIJ,58.940843228920045
ID_9N7TBZCZ,28.653063340131517
ID_9NWONPTC,16.01730554095358
ID_9O7TKH3S,20.003216767986714
ID_9OXLC0FR,70.13071177600531
ID_9P0YNTT8,79.23458138436021
ID_9PLQ0JTR,50.740094794875105
ID_9Q2QJVJV,27.349046690004904
ID_9QF714VE,116.70488923608248
ID_9RA5N5L6,37.48159709058656
ID_9REMC6IE,16.668936114502372
ID_9RI4EYJQ,18.7051266817215
ID_9RI8RU92,104.48037305200938
ID_9RMI4VEW,49.88473423953266
ID_9SLFVA7Y,24.272773603359717
